Age,MonthlyIncome,Attrition,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes
42,4556.0,0,532,29,2,547.0,1,92,3,2,3,12932.0,2,11.0,3.0,2,1,19,3,3,5,4,0,2,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
30,6091.0,0,317,2,3,548.0,3,43,1,2,4,24793.0,2,20.0,4.0,3,0,11,2,3,5,4,0,2,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
60,19566.0,0,422,7,3,549.0,1,41,3,5,1,3854.0,5,11.0,3.0,4,0,33,5,1,29,8,11,10,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
46,4810.0,0,1485,18,3,550.0,3,87,3,2,3,26314.0,2,14.0,3.0,3,1,19,5,2,10,7,0,8,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
42,4523.0,0,1368,28,4,551.0,4,88,2,2,4,4386.0,0,11.0,3.0,4,3,7,4,4,6,5,0,4,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
24,3202.0,1,1448,1,1,554.0,1,62,3,1,2,21972.0,1,16.0,3.0,2,0,6,4,3,5,3,1,4,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
34,2351.0,1,296,6,2,555.0,4,33,1,1,3,12253.0,0,16.0,3.0,4,1,3,3,2,2,2,1,0,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
38,1702.0,0,1490,2,2,556.0,4,42,3,1,4,12106.0,1,23.0,4.0,3,1,1,3,3,1,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
40,18041.0,0,1398,2,4,558.0,3,79,3,5,3,13022.0,0,14.0,3.0,4,0,21,2,3,20,15,1,12,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
26,2886.0,0,1349,23,3,560.0,1,90,3,1,4,3032.0,1,22.0,4.0,2,2,3,3,1,3,2,0,2,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
30,2097.0,0,1400,3,3,562.0,3,53,3,1,4,16734.0,4,15.0,3.0,3,1,9,3,1,5,3,1,4,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
29,11935.0,0,986,3,4,564.0,2,93,2,3,3,21526.0,1,18.0,3.0,3,0,10,2,3,10,2,0,7,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
29,2546.0,1,408,25,5,565.0,3,71,2,1,2,18300.0,5,16.0,3.0,2,0,6,2,4,2,2,1,1,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
19,2564.0,1,489,2,2,566.0,1,52,2,1,4,18437.0,1,12.0,3.0,3,0,1,3,4,1,0,0,0,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False
30,8412.0,0,1398,22,4,567.0,3,69,3,3,1,2890.0,0,11.0,3.0,3,0,10,3,3,9,8,7,8,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
57,14118.0,0,210,29,3,568.0,1,56,2,4,4,22102.0,3,12.0,3.0,3,1,32,3,2,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
50,17046.0,0,1099,29,4,569.0,2,88,2,4,3,9314.0,0,15.0,3.0,2,1,28,2,3,27,10,15,7,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
30,2564.0,0,1116,2,3,571.0,3,49,3,1,4,7181.0,0,14.0,3.0,3,0,12,2,2,11,7,6,7,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
60,10266.0,0,1499,28,3,573.0,3,80,2,3,1,2845.0,4,19.0,3.0,4,0,22,5,4,18,13,13,11,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
47,5070.0,0,983,2,2,574.0,1,65,3,2,4,7389.0,5,13.0,3.0,3,3,20,2,3,5,0,0,4,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
46,17861.0,0,1009,2,3,575.0,1,51,3,4,3,2288.0,6,13.0,3.0,3,0,26,2,1,3,2,0,1,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
35,4230.0,0,144,22,3,577.0,4,46,1,1,3,19225.0,0,15.0,3.0,3,0,6,2,3,5,4,4,3,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False
54,3780.0,0,548,8,4,578.0,3,42,3,2,3,23428.0,7,11.0,3.0,3,0,19,3,3,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
34,2768.0,0,1303,2,4,579.0,4,62,2,1,3,8416.0,3,12.0,3.0,3,1,14,3,3,7,3,5,7,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
46,9071.0,0,1125,10,3,580.0,3,94,2,3,4,11563.0,2,19.0,3.0,3,1,15,3,3,3,2,1,2,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
31,10648.0,0,1274,9,1,581.0,3,33,3,3,2,14394.0,1,25.0,4.0,4,1,13,6,4,13,8,0,8,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
33,13610.0,1,1277,15,1,582.0,2,56,3,3,3,24619.0,7,12.0,3.0,4,0,15,2,4,7,6,7,7,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
33,3408.0,1,587,10,1,584.0,1,38,1,1,4,6705.0,7,13.0,3.0,1,3,8,2,3,4,3,1,3,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
30,2983.0,0,413,7,1,585.0,4,57,3,1,2,18398.0,0,14.0,3.0,1,0,4,3,3,3,2,1,2,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
35,7632.0,0,1276,16,3,586.0,4,72,3,3,3,14295.0,4,12.0,3.0,3,0,10,2,3,8,7,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True
31,9824.0,1,534,20,3,587.0,1,66,3,3,3,22908.0,3,12.0,3.0,1,0,12,2,3,1,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False
34,9950.0,1,988,23,3,590.0,2,43,3,3,1,11533.0,9,15.0,3.0,3,3,11,2,3,3,2,0,2,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
42,2093.0,0,1474,5,2,591.0,2,97,3,1,3,9260.0,4,17.0,3.0,4,1,8,4,3,2,2,2,0,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
36,9980.0,0,635,10,4,592.0,2,32,3,3,4,15318.0,1,14.0,3.0,4,0,10,3,2,10,3,9,7,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
22,3894.0,1,1368,4,1,593.0,3,99,2,1,3,9129.0,5,16.0,3.0,3,0,4,3,3,2,2,1,2,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False
48,4051.0,0,163,2,5,595.0,2,37,3,2,4,19658.0,2,14.0,3.0,1,1,14,2,3,9,7,6,7,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
55,16835.0,0,1117,18,5,597.0,1,83,3,4,2,9873.0,3,23.0,4.0,4,0,37,2,3,10,9,7,7,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
41,6230.0,0,267,10,2,599.0,4,56,3,2,4,13430.0,7,14.0,3.0,4,0,16,3,3,14,3,1,10,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
35,4717.0,0,619,1,3,600.0,2,85,3,2,3,18659.0,9,11.0,3.0,3,0,15,2,3,11,9,6,9,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
40,13237.0,0,302,6,3,601.0,2,75,3,4,3,20364.0,7,15.0,3.0,3,0,22,3,3,20,6,5,13,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
39,3755.0,0,443,8,1,602.0,3,48,3,1,3,17872.0,1,11.0,3.0,1,1,8,3,3,8,3,0,7,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
31,6582.0,0,828,2,1,604.0,2,77,3,2,4,8346.0,4,13.0,3.0,3,0,10,2,4,6,5,0,5,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
42,7406.0,0,319,24,3,605.0,4,56,3,3,1,6950.0,1,21.0,4.0,4,1,10,5,2,10,9,5,8,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
45,4805.0,0,561,2,3,606.0,4,61,3,2,2,16177.0,0,19.0,3.0,2,1,9,3,4,8,7,3,7,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
26,2741.0,1,426,17,4,608.0,2,58,3,1,3,22808.0,0,11.0,3.0,2,1,8,2,2,7,7,1,0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
29,4262.0,0,232,19,3,611.0,4,34,3,2,4,22645.0,4,12.0,3.0,2,2,8,2,4,3,2,1,2,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
33,16184.0,0,922,1,5,612.0,1,95,4,4,3,22578.0,4,19.0,3.0,3,1,10,2,3,6,1,0,5,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
31,11557.0,0,688,7,3,613.0,3,44,2,3,4,25291.0,9,21.0,4.0,3,1,10,3,2,5,4,0,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
18,1878.0,1,1306,5,3,614.0,2,69,3,1,2,8059.0,1,14.0,3.0,4,0,0,3,3,0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
40,10932.0,0,1094,28,3,615.0,3,58,1,3,1,11373.0,3,15.0,3.0,3,1,20,2,3,1,0,0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
41,6811.0,0,509,2,4,616.0,1,62,2,2,3,2112.0,2,17.0,3.0,1,0,10,3,3,8,7,0,7,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
26,4306.0,0,775,29,2,618.0,1,45,3,2,3,4267.0,5,12.0,3.0,1,2,8,5,3,0,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
35,4859.0,0,195,1,3,620.0,1,80,3,2,3,6698.0,1,16.0,3.0,4,0,5,3,3,5,4,0,3,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
34,5337.0,0,258,21,4,621.0,4,74,4,2,4,19921.0,1,12.0,3.0,4,0,10,3,3,10,7,5,7,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
26,2340.0,1,471,24,3,622.0,3,66,1,1,4,23213.0,1,18.0,3.0,2,0,1,3,1,1,0,0,0,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
37,7491.0,0,799,1,3,623.0,2,59,3,3,4,23848.0,4,17.0,3.0,4,0,12,3,4,6,5,1,2,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
46,10527.0,0,1034,18,1,624.0,1,86,3,3,3,8984.0,5,11.0,3.0,4,0,28,3,2,2,2,1,2,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
41,16595.0,0,1276,2,5,625.0,2,91,3,4,1,5626.0,7,16.0,3.0,2,1,22,2,3,18,16,11,8,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
37,8834.0,0,142,9,4,626.0,1,69,3,3,2,24666.0,1,13.0,3.0,4,1,9,6,3,9,5,7,7,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
52,5577.0,0,956,6,2,630.0,4,78,3,2,1,22087.0,3,12.0,3.0,2,2,18,3,3,10,9,6,9,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
32,4707.0,1,1474,11,4,631.0,4,60,4,2,3,23914.0,8,12.0,3.0,4,0,6,2,3,4,2,1,2,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
24,2400.0,0,535,24,3,632.0,4,38,3,1,4,5530.0,0,13.0,3.0,3,2,3,3,3,2,2,2,1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
38,9824.0,0,1495,10,3,634.0,3,76,3,2,3,22174.0,3,19.0,3.0,3,1,18,4,3,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
37,6447.0,0,446,1,4,635.0,2,65,3,2,2,15701.0,6,12.0,3.0,2,1,8,2,2,6,5,4,3,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
49,19502.0,0,1245,18,4,638.0,4,58,2,5,3,2125.0,1,17.0,3.0,3,1,31,5,3,31,9,0,9,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
24,2725.0,0,691,23,3,639.0,2,89,4,1,4,21630.0,1,11.0,3.0,2,2,6,3,3,6,5,1,4,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
26,6272.0,0,703,28,2,641.0,1,66,3,2,2,7428.0,1,20.0,4.0,4,2,6,5,4,5,3,1,4,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
24,2127.0,0,823,17,2,643.0,4,94,2,1,2,9100.0,1,21.0,4.0,4,1,1,2,3,1,0,0,0,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
50,18200.0,0,1246,3,3,644.0,1,99,3,5,2,7999.0,1,11.0,3.0,3,1,32,2,3,32,5,10,7,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
25,2096.0,0,622,13,1,645.0,2,40,3,1,3,26376.0,1,11.0,3.0,3,0,7,1,3,7,4,0,6,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
24,2886.0,1,1287,7,3,647.0,1,55,3,1,3,14168.0,1,16.0,3.0,4,1,6,4,3,6,3,1,2,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
30,2033.0,1,448,12,4,648.0,2,74,2,1,1,14470.0,1,18.0,3.0,3,1,1,2,4,1,0,0,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
34,3622.0,0,254,1,2,649.0,2,83,2,1,4,22794.0,1,13.0,3.0,4,1,6,3,3,6,5,1,3,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
31,4233.0,1,1365,13,4,650.0,2,46,3,2,1,11512.0,2,17.0,3.0,3,0,9,2,1,3,1,1,2,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
35,3681.0,0,538,25,2,652.0,1,54,2,2,4,14004.0,4,14.0,3.0,4,0,9,3,3,3,2,0,2,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False
31,5460.0,0,525,6,4,653.0,1,66,4,2,4,6219.0,4,22.0,4.0,4,2,13,4,4,7,7,5,7,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
27,2187.0,0,798,6,4,655.0,1,66,2,1,3,5013.0,0,12.0,3.0,3,2,6,5,2,5,3,0,3,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
37,9602.0,0,558,2,3,656.0,4,75,3,2,3,3010.0,4,11.0,3.0,3,1,17,3,2,3,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
